crop_path,dataset_source,source_image,scene_id,component_class,crop_w,crop_h,body_x,body_y,body_w,body_h,roi_kind,label_status,reviewer_id,notes
DuetWIFI_Top_jpg__230__Connector.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Connector,120,148,22,28,75,92,component,,,
DuetWIFI_Top_jpg__236__Button.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Button,92,129,17,24,58,81,component,,,
DuetWIFI_Top_jpg__237__Connector.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Connector,239,195,45,45,149,149,component,,,
DuetWIFI_Top_jpg__238__Connector.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Connector,149,117,28,22,93,73,component,,,
DuetWIFI_Top_jpg__239__Connector.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Connector,150,117,28,22,94,73,component,,,
DuetWIFI_Top_jpg__240__Connector.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Connector,150,118,28,22,94,74,component,,,
DuetWIFI_Top_jpg__241__Connector.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Connector,145,117,27,22,91,73,component,,,
DuetWIFI_Top_jpg__242__Connector.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Connector,149,118,28,22,93,74,component,,,
DuetWIFI_Top_jpg__243__Connector.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Connector,230,178,43,41,144,136,component,,,
DuetWIFI_Top_jpg__244__Connector.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Connector,177,138,33,32,111,105,component,,,
DuetWIFI_Top_jpg__245__Connector.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Connector,229,176,43,40,143,134,component,,,
DuetWIFI_Top_jpg__246__Connector.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Connector,225,177,42,40,141,133,component,,,
DuetWIFI_Top_jpg__247__Connector.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Connector,166,126,31,29,104,96,component,,,
DuetWIFI_Top_jpg__248__Connector.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Connector,166,126,31,29,104,96,component,,,
DuetWIFI_Top_jpg__249__Connector.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Connector,248,95,46,18,155,59,component,,,
DuetWIFI_Top_jpg__250__Connector.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Connector,255,97,48,18,159,61,component,,,
DuetWIFI_Top_jpg__251__Connector.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Connector,256,95,48,18,160,59,component,,,
DuetWIFI_Top_jpg__252__Connector.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Connector,256,100,48,19,160,62,component,,,
DuetWIFI_Top_jpg__253__Connector.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Connector,248,96,47,18,155,60,component,,,
DuetWIFI_Top_jpg__254__Electrolytic_Capacitor.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Electrolytic Capacitor,156,196,29,37,98,122,component,,,
DuetWIFI_Top_jpg__255__Electrolytic_Capacitor.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Electrolytic Capacitor,176,186,33,35,110,116,component,,,
DuetWIFI_Top_jpg__256__Electrolytic_Capacitor.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Electrolytic Capacitor,172,196,32,37,108,122,component,,,
DuetWIFI_Top_jpg__257__Connector.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Connector,203,112,38,21,127,70,component,,,
DuetWIFI_Top_jpg__258__Connector.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Connector,196,111,37,21,122,69,component,,,
DuetWIFI_Top_jpg__259__Connector.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Connector,197,118,37,22,123,74,component,,,
DuetWIFI_Top_jpg__260__Connector.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Connector,197,116,37,22,123,72,component,,,
DuetWIFI_Top_jpg__261__Connector.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Connector,201,116,38,22,125,72,component,,,
DuetWIFI_Top_jpg__278__Electrolytic_Capacitor.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Electrolytic Capacitor,184,196,35,37,115,122,component,,,
DuetWIFI_Top_jpg__280__IC.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,IC,149,154,28,29,93,96,component,,,
DuetWIFI_Top_jpg__281__IC.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,IC,150,156,28,29,94,98,component,,,
DuetWIFI_Top_jpg__282__IC.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,IC,150,153,28,29,94,95,component,,,
DuetWIFI_Top_jpg__283__IC.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,IC,150,155,28,29,94,97,component,,,
DuetWIFI_Top_jpg__284__IC.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,IC,154,161,29,30,96,101,component,,,
DuetWIFI_Top_jpg__297__Connector.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Connector,90,378,17,71,56,236,component,,,
DuetWIFI_Top_jpg__301__Electrolytic_Capacitor.png,fpic_rf100,train/images/DuetWIFI_Top_jpg.rf.26d313b1ab6db56f5df180f3be3800a0.jpg,DuetWIFI_Top_jpg,Electrolytic Capacitor,176,191,33,36,110,119,component,,,
DuetWIFI_Top_png_jpg__036__IC.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,IC,123,133,23,25,77,83,component,,,
DuetWIFI_Top_png_jpg__037__IC.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,IC,124,139,23,26,78,87,component,,,
DuetWIFI_Top_png_jpg__043__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,101,159,19,30,63,99,component,,,
DuetWIFI_Top_png_jpg__059__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,304,293,57,55,190,183,component,,,
DuetWIFI_Top_png_jpg__061__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,168,420,31,79,105,262,component,,,
DuetWIFI_Top_png_jpg__064__IC.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,IC,92,95,17,18,58,59,component,,,
DuetWIFI_Top_png_jpg__073__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,150,152,28,28,94,95,component,,,
DuetWIFI_Top_png_jpg__080__Pads.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Pads,177,268,33,50,111,168,component,,,
DuetWIFI_Top_png_jpg__083__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,111,161,21,30,69,101,component,,,
DuetWIFI_Top_png_jpg__097__IC.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,IC,389,394,73,74,243,246,component,,,
DuetWIFI_Top_png_jpg__105__Transistor.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Transistor,165,214,31,40,103,134,component,,,
DuetWIFI_Top_png_jpg__109__IC.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,IC,164,129,31,24,102,81,component,,,
DuetWIFI_Top_png_jpg__121__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,428,347,80,65,268,217,component,,,
DuetWIFI_Top_png_jpg__123__Electrolytic_Capacitor.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Electrolytic Capacitor,143,132,27,25,89,82,component,,,
DuetWIFI_Top_png_jpg__131__IC.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,IC,139,92,26,17,87,58,component,,,
DuetWIFI_Top_png_jpg__133__Pads.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Pads,209,168,39,32,131,105,component,,,
DuetWIFI_Top_png_jpg__173__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,213,168,40,32,133,105,component,,,
DuetWIFI_Top_png_jpg__175__Transistor.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Transistor,128,149,24,28,80,93,component,,,
DuetWIFI_Top_png_jpg__177__Transistor.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Transistor,122,156,23,29,76,98,component,,,
DuetWIFI_Top_png_jpg__178__Transistor.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Transistor,154,127,29,24,96,79,component,,,
DuetWIFI_Top_png_jpg__182__Electrolytic_Capacitor.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Electrolytic Capacitor,159,192,30,36,99,120,component,,,
DuetWIFI_Top_png_jpg__184__Electrolytic_Capacitor.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Electrolytic Capacitor,188,161,35,30,118,101,component,,,
DuetWIFI_Top_png_jpg__187__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,325,288,61,54,203,180,component,,,
DuetWIFI_Top_png_jpg__191__Button.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Button,96,129,18,24,60,81,component,,,
DuetWIFI_Top_png_jpg__204__IC.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,IC,86,116,16,22,54,72,component,,,
DuetWIFI_Top_png_jpg__210__Transistor.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Transistor,225,118,42,22,141,74,component,,,
DuetWIFI_Top_png_jpg__212__Transistor.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Transistor,223,128,42,24,139,80,component,,,
DuetWIFI_Top_png_jpg__217__Transistor.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Transistor,203,145,38,27,127,91,component,,,
DuetWIFI_Top_png_jpg__229__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,117,145,22,27,73,91,component,,,
DuetWIFI_Top_png_jpg__235__Button.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Button,91,128,17,24,57,80,component,,,
DuetWIFI_Top_png_jpg__236__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,230,288,43,54,144,180,component,,,
DuetWIFI_Top_png_jpg__237__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,148,113,28,21,92,71,component,,,
DuetWIFI_Top_png_jpg__238__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,149,113,28,21,93,71,component,,,
DuetWIFI_Top_png_jpg__239__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,149,116,28,22,93,72,component,,,
DuetWIFI_Top_png_jpg__240__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,144,113,27,21,90,71,component,,,
DuetWIFI_Top_png_jpg__241__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,148,116,28,22,92,72,component,,,
DuetWIFI_Top_png_jpg__242__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,224,282,42,53,140,176,component,,,
DuetWIFI_Top_png_jpg__243__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,171,218,32,41,107,136,component,,,
DuetWIFI_Top_png_jpg__244__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,224,283,42,53,140,177,component,,,
DuetWIFI_Top_png_jpg__245__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,220,289,41,54,138,181,component,,,
DuetWIFI_Top_png_jpg__246__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,160,204,30,38,100,128,component,,,
DuetWIFI_Top_png_jpg__247__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,160,214,30,40,100,134,component,,,
DuetWIFI_Top_png_jpg__248__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,246,90,46,17,154,56,component,,,
DuetWIFI_Top_png_jpg__249__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,252,92,47,17,158,58,component,,,
DuetWIFI_Top_png_jpg__250__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,255,90,48,17,159,56,component,,,
DuetWIFI_Top_png_jpg__251__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,255,95,48,18,159,59,component,,,
DuetWIFI_Top_png_jpg__252__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,246,91,46,17,154,57,component,,,
DuetWIFI_Top_png_jpg__253__Electrolytic_Capacitor.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Electrolytic Capacitor,154,192,29,36,96,120,component,,,
DuetWIFI_Top_png_jpg__254__Electrolytic_Capacitor.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Electrolytic Capacitor,172,182,32,34,108,114,component,,,
DuetWIFI_Top_png_jpg__255__Electrolytic_Capacitor.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Electrolytic Capacitor,170,192,32,36,106,120,component,,,
DuetWIFI_Top_png_jpg__256__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,202,108,38,20,126,68,component,,,
DuetWIFI_Top_png_jpg__257__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,193,107,36,20,121,67,component,,,
DuetWIFI_Top_png_jpg__258__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,196,116,37,22,122,72,component,,,
DuetWIFI_Top_png_jpg__259__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,196,112,37,21,122,70,component,,,
DuetWIFI_Top_png_jpg__260__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,198,112,37,21,124,70,component,,,
DuetWIFI_Top_png_jpg__276__Electrolytic_Capacitor.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Electrolytic Capacitor,181,192,34,36,113,120,component,,,
DuetWIFI_Top_png_jpg__278__IC.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,IC,145,150,27,28,91,94,component,,,
DuetWIFI_Top_png_jpg__279__IC.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,IC,148,154,28,29,92,96,component,,,
DuetWIFI_Top_png_jpg__280__IC.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,IC,148,149,28,28,92,93,component,,,
DuetWIFI_Top_png_jpg__281__IC.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,IC,148,152,28,28,92,95,component,,,
DuetWIFI_Top_png_jpg__282__IC.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,IC,150,159,28,30,94,99,component,,,
DuetWIFI_Top_png_jpg__295__Connector.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Connector,84,376,16,71,52,235,component,,,
DuetWIFI_Top_png_jpg__299__Electrolytic_Capacitor.png,fpic_rf100,test/images/DuetWIFI_Top_png_jpg.rf.0b9a1e43b5f2dcefa35b5dee2de71274.jpg,DuetWIFI_Top_png_jpg,Electrolytic Capacitor,172,187,32,35,108,117,component,,,
EDA-008_Bottom_jpg__065__Connector.png,fpic_rf100,train/images/EDA-008_Bottom_jpg.rf.31784850ff6c2d75d180a1ae18be3097.jpg,EDA-008_Bottom_jpg,Connector,828,95,0,0,748,73,component,,,
EDA-008_Bottom_jpg__106__IC.png,fpic_rf100,train/images/EDA-008_Bottom_jpg.rf.31784850ff6c2d75d180a1ae18be3097.jpg,EDA-008_Bottom_jpg,IC,127,84,24,16,79,52,component,,,
EDA-008_Bottom_jpg__123__Connector.png,fpic_rf100,train/images/EDA-008_Bottom_jpg.rf.31784850ff6c2d75d180a1ae18be3097.jpg,EDA-008_Bottom_jpg,Connector,828,82,15,19,770,62,component,,,
EDA-008_Top_jpg__016__IC.png,fpic_rf100,valid/images/EDA-008_Top_jpg.rf.beb0d90869b502a248359d29c98e3a43.jpg,EDA-008_Top_jpg,IC,155,116,29,22,97,72,component,,,
EDA-008_Top_jpg__020__IC.png,fpic_rf100,valid/images/EDA-008_Top_jpg.rf.beb0d90869b502a248359d29c98e3a43.jpg,EDA-008_Top_jpg,IC,107,76,23,14,75,48,component,,,
EDA-008_Top_jpg__036__IC.png,fpic_rf100,valid/images/EDA-008_Top_jpg.rf.beb0d90869b502a248359d29c98e3a43.jpg,EDA-008_Top_jpg,IC,346,347,65,65,216,217,component,,,
EDA-008_Top_jpg__039__Connector.png,fpic_rf100,valid/images/EDA-008_Top_jpg.rf.beb0d90869b502a248359d29c98e3a43.jpg,EDA-008_Top_jpg,Connector,202,182,0,34,155,114,component,,,
EDA-008_Top_jpg__049__Connector.png,fpic_rf100,valid/images/EDA-008_Top_jpg.rf.beb0d90869b502a248359d29c98e3a43.jpg,EDA-008_Top_jpg,Connector,76,200,15,38,51,125,component,,,
EDA-008_Top_jpg__058__Electrolytic_Capacitor.png,fpic_rf100,valid/images/EDA-008_Top_jpg.rf.beb0d90869b502a248359d29c98e3a43.jpg,EDA-008_Top_jpg,Electrolytic Capacitor,196,192,37,36,122,120,component,,,
EDA-008_Top_jpg__061__IC.png,fpic_rf100,valid/images/EDA-008_Top_jpg.rf.beb0d90869b502a248359d29c98e3a43.jpg,EDA-008_Top_jpg,IC,120,120,23,23,75,75,component,,,
EDA-008_Top_jpg__084__Connector.png,fpic_rf100,valid/images/EDA-008_Top_jpg.rf.beb0d90869b502a248359d29c98e3a43.jpg,EDA-008_Top_jpg,Connector,879,70,88,16,780,53,component,,,
HackRF_JPG_jpg__015__Led.png,fpic_rf100,train/images/HackRF_JPG_jpg.rf.43420479caceb696af9fb45383e2b296.jpg,HackRF_JPG_jpg,Led,223,187,42,35,139,117,component,,,
HackRF_JPG_jpg__017__IC.png,fpic_rf100,train/images/HackRF_JPG_jpg.rf.43420479caceb696af9fb45383e2b296.jpg,HackRF_JPG_jpg,IC,1264,1269,237,238,790,793,component,,,
HackRF_JPG_jpg__025__IC.png,fpic_rf100,train/images/HackRF_JPG_jpg.rf.43420479caceb696af9fb45383e2b296.jpg,HackRF_JPG_jpg,IC,276,279,52,52,172,175,component,,,
HackRF_JPG_jpg__040__Connector.png,fpic_rf100,train/images/HackRF_JPG_jpg.rf.43420479caceb696af9fb45383e2b296.jpg,HackRF_JPG_jpg,Connector,341,1208,64,227,213,755,component,,,
HackRF_JPG_jpg__042__Connector.png,fpic_rf100,train/images/HackRF_JPG_jpg.rf.43420479caceb696af9fb45383e2b296.jpg,HackRF_JPG_jpg,Connector,218,1201,41,225,136,751,component,,,
HackRF_JPG_jpg__045__Led.png,fpic_rf100,train/images/HackRF_JPG_jpg.rf.43420479caceb696af9fb45383e2b296.jpg,HackRF_JPG_jpg,Led,219,175,41,33,137,109,component,,,
